ein,filer_name,filer_state,ccn,rpt_rec_num,hcris_name,hcris_state,jaccard,hospital_facilities_cnt,match_type,match_scope,allocation_share,total_costs
391834962,GRANT REGIONAL HEALTH CENTER INC,WI,521322,772727,GRANT REGIONAL HEALTH CENTER  INC.,WI,1.0,1,single_facility_jaccard,same_state,1.0,43014921.0
161492011,ONEIDA HEALTH SYSTEMS,NY,330115,827515,ONEIDA HEALTH,NY,1.0,1,single_facility_jaccard,same_state,1.0,142743887.0
131740130,White Plains Hospital Medical Center,NY,330304,827491,WHITE PLAINS HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,889606684.0
390871113,ThedaCare Medical Center - Waupaca Inc,WI,521334,776345,THEDACARE MEDICAL CENTER - WAUPACA,WI,1.0,1,single_facility_jaccard,same_state,1.0,43096355.0
871759588,WEBSTER MEMORIAL HOSPITAL,WV,511301,776828,WEBSTER MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,20746402.0
951644629,Santa Barbara Cottage Hospital,CA,050396,823542,SANTA BARBARA COTTAGE HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,711300710.0
111631746,BROOKDALE HOSPITAL MEDICAL CENTER,NY,330233,825853,BROOKDALE HOSPITAL MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,1114079791.0
550422958,STONEWALL JACKSON MEMORIAL HOSPITAL,WV,510038,823743,STONEWALL JACKSON MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,50478319.0
311097818,PRESTON MEMORIAL HOSPITAL CORPORATION,WV,511312,775777,PRESTON MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,44759112.0
462605366,UNIVERSITY HOSPITAL & CLINICS INC,LA,190006,825785,UNIVERSITY HOSPITAL & CLINICS,LA,1.0,1,single_facility_jaccard,same_state,1.0,193846496.0
160743192,SOLDIERS & SAILORS MEMORIAL HOSPITAL OF,NY,331314,778386,SOLDIERS & SAILORS MEMORIAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,43040603.0
470486026,FRANCISCAN CARE SERVICES INC,NE,281322,817124,FRANCISCAN HEALTHCARE,NE,1.0,1,single_facility_jaccard,same_state,1.0,43571746.0
942988520,SUTTER COAST HOSPITAL,CA,050417,821225,SUTTER COAST HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,102106779.0
550525724,United Hospital Center Inc,WV,510006,827463,UNITED HOSPITAL CENTER,WV,1.0,1,single_facility_jaccard,same_state,1.0,414845190.0
420933383,GRINNELL REGIONAL MEDICAL CENTER,IA,160147,822647,GRINNELL REGIONAL MEDICAL CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,57495165.0
141772971,BASSETT HOSPITAL OF SCHOHARIE COUNTY,NY,331320,780183,BASSETT HOSPITAL OF SCHOHARIE COUNTY,NY,1.0,1,single_facility_jaccard,same_state,1.0,35418961.0
135596796,THE MARY IMOGENE BASSETT HOSPITAL,NY,330136,827267,MARY IMOGENE BASSETT HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,522475786.0
161540394,O'CONNOR HOSPITAL,NY,331305,780182,OCONNOR HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,20151166.0
210660835,SHORE MEMORIAL HOSPITAL,NJ,310047,827417,SHORE MEMORIAL HOSPITAL,NJ,1.0,1,single_facility_jaccard,same_state,1.0,206725293.0
221537688,HUNTERDON MEDICAL CENTER,NJ,310005,823711,HUNTERDON MEDICAL CENTER,NJ,1.0,1,single_facility_jaccard,same_state,1.0,409522175.0
910567263,YAKIMA VALLEY MEMORIAL HOSPITAL,WA,500036,817982,YAKIMA VALLEY MEMORIAL HOSPITAL,WA,1.0,1,single_facility_jaccard,same_state,1.0,464338182.0
150548010,COMMUNITY MEMORIAL HOSPITAL INC,NY,331316,773724,COMMUNITY MEMORIAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,56059682.0
481203262,Saint Lukes South Hospital Inc,KS,170185,823166,ST. LUKES SOUTH,KS,1.0,1,single_facility_jaccard,same_state,1.0,188053521.0
311079309,ATRIUM MEDICAL CENTER,OH,360076,826690,ATRIUM MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,228570523.0
550375433,DAVIS MEMORIAL HOSPITAL,WV,510030,826751,DAVIS MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,95958956.0
111631781,FLUSHING HOSPITAL MEDICAL CENTER,NY,330193,826212,FLUSHING HOSPITAL MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,337694154.0
361000540,KATHERINE SHAW BETHEA HOSPITAL,IL,140012,825513,KATHERINE SHAW BETHEA HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,115517199.0
910545036,TRI-STATE MEMORIAL HOSPITAL,WA,501332,777475,TRI-STATE MEMORIAL HOSPITAL,WA,1.0,1,single_facility_jaccard,same_state,1.0,94319738.0
060655139,SILVER HILL HOSPITAL INC,CT,074014,786856,SILVER HILL HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,52615702.0
820906268,Merrick Medical Center,NE,281328,817392,MERRICK MEDICAL CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,23375742.0
820146328,GRITMAN MEDICAL CENTER INC,ID,131327,777185,GRITMAN MEDICAL CENTER,ID,1.0,1,single_facility_jaccard,same_state,1.0,98714470.0
470841285,Crete Area Medical Center,NE,281354,815890,CRETE AREA MEDICAL CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,29439791.0
111871039,ST CHARLES HOSPITAL CORP,NY,330246,825856,ST CHARLES HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,221009096.0
363637465,Hoopeston Community Memorial Hospital,IL,141316,777059,HOOPESTON COMMUNITY MEMORIAL HOSPITA,IL,0.75,1,single_facility_jaccard,same_state,1.0,76114083.0
371119538,THE CARLE FOUNDATION HOSPITAL,IL,140091,825521,CARLE FOUNDATION HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,1179091173.0
160743094,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NY,330065,826501,NIAGARA FALLS MEMORIAL MEDICAL CENTE,NY,0.75,1,single_facility_jaccard,same_state,1.0,120206290.0
410729979,NORTH MEMORIAL HEALTH CARE,MN,240001,827235,NORTH MEMORIAL HEALTH HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,711026450.0
851226106,GEISINGER MEDICAL CENTER MUNCY,PA,390337,819482,GEISINGER MEDICAL CENTER MUNCY,PA,1.0,1,single_facility_jaccard,same_state,1.0,66827504.0
850682363,Carle BroMenn Medical Center,IL,140127,825986,CARLE  BROMENN MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,256024077.0
540566100,BEDFORD MEMORIAL HOSPITAL,VA,490088,821889,BEDFORD MEMORIAL HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,37938173.0
363196629,ADVOCATE NORTH SIDE HEALTH NETWORK,IL,140182,826615,ADVOCATE NORTH SIDE HEALTH NETWORK,IL,1.0,1,single_facility_jaccard,same_state,1.0,598647807.0
510217097,Saint Anthony Hospital,IL,140233,824500,SAINT ANTHONY MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,357753575.0
810392231,WHEATLAND MEMORIAL HEALTHCARE,MT,271321,773430,WHEATLAND MEMORIAL HEALTHCARE,MT,1.0,1,single_facility_jaccard,same_state,1.0,10244343.0
341407259,MARY RUTAN HOSPITAL,OH,360197,821061,MARY RUTAN HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,115648398.0
030107360,Brattleboro Retreat,VT,474001,826736,BRATTLEBORO RETREAT,VT,1.0,1,single_facility_jaccard,same_state,1.0,80462042.0
471753440,PARKVIEW WABASH HOSPITAL INC,IN,151310,817928,PARKVIEW WABASH HOSPITAL  INC.,IN,1.0,1,single_facility_jaccard,same_state,1.0,61929563.0
680395149,Adventist Health Clearlake Hospital Inc,CA,051317,776381,ADVENTIST HEALTH CLEARLAKE,CA,1.0,1,single_facility_jaccard,same_state,1.0,184956503.0
456013474,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,351319,772585,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,1.0,1,single_facility_jaccard,same_state,1.0,17649528.0
344428214,FULTON COUNTY HEALTH CENTER,OH,361333,818563,FULTON COUNTY HEALTH CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,110348697.0
010212435,St Joseph Hospital,ME,200001,826462,ST JOSEPH HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,159087489.0
421101835,SHENANDOAH MEDICAL CENTER,IA,161366,820271,SHENANDOAH MEDICAL CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,48598709.0
470481628,PHELPS MEMORIAL HEALTH CENTER,NE,281362,814614,PHELPS MEMORIAL HEALTH CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,66871992.0
344430716,FISHER-TITUS MEDICAL CENTER,OH,360065,820752,FISHER-TITUS MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,145320195.0
311667875,RIDGEVIEW MEDICAL CENTER,MN,240056,774729,RIDGEVIEW MEDICAL CENTER,MN,1.0,1,single_facility_jaccard,same_state,1.0,267522974.0
273993262,Comanche County Medical Center Company,TX,451382,774333,COMANCHE COUNTY MEDICAL CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,48022831.0
133746997,THE NEW YORK GRACIE SQUARE HOSPITAL INC,NY,334048,797463,THE NEW YORK GRACIE SQUARE HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,67137833.0
411842965,LAKEWOOD HEALTH SYSTEM,MN,241301,825820,LAKEWOOD HEALTH CENTER,MN,1.0,1,single_facility_jaccard,same_state,1.0,18768738.0
411293970,Range Regional Health Services,MN,240040,825225,RANGE REGIONAL HEALTH SERVICES,MN,1.0,1,single_facility_jaccard,same_state,1.0,110778460.0
630385130,RUSSELL HOSPITAL CORPORATION,AL,010065,823992,RUSSELL MEDICAL CENTER,AL,1.0,1,single_facility_jaccard,same_state,1.0,75557284.0
362414944,Riverside Medical Center,IL,140186,825159,RIVERSIDE MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,387491482.0
111633487,GLEN COVE HOSPITAL,NY,330181,819885,GLEN COVE HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,216137465.0
351088640,COMMUNITY HOSPITAL SOUTH INC,IN,150128,823282,COMMUNITY HOSPITAL SOUTH,IN,1.0,1,single_facility_jaccard,same_state,1.0,236206861.0
131740119,Montefiore Nyack Hospital,NY,330104,826504,MONTEFIORE NYACK HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,336881239.0
341445390,AULTMAN HEALTH FOUNDATION,OH,360084,823105,AULTMAN HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,642086996.0
141338428,ELLIS HOSPITAL,NY,330153,827488,ELLIS HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,397771076.0
620528340,Fort Sanders Regional Medical Center,TN,440125,819724,FORT SANDERS REGIONAL MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,363484490.0
150524324,DELAWARE VALLEY HOSPITAL INC,NY,331312,818113,DELAWARE VALLEY HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,25169093.0
621373691,Fort Loudoun Medical Center,TN,440110,816749,FORT LOUDOUN MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,36563881.0
541453954,AUGUSTA HEALTH CARE INC,VA,490018,824872,AUGUSTA MEDICAL CENTER,VA,1.0,1,single_facility_jaccard,same_state,1.0,356381013.0
680673354,Roane County Medical Center,TN,440031,816266,ROANE COUNTY MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,39835400.0
223612265,VIRTUA WILLINGBORO HOSPITAL INC,NJ,310061,821981,VIRTUA WILLINGBORO HOSPITAL,NJ,1.0,1,single_facility_jaccard,same_state,1.0,105057957.0
570360499,Roper St Francis Mt Pleasant Hospital,SC,420104,821829,ROPER ST. FRANCIS MT PLEASANT HOSPIT,SC,0.833,1,single_facility_jaccard,same_state,1.0,83782257.0
550643304,West Virginia University Hospitals Inc,WV,510001,827341,WEST VIRGINIA UNIVERSITY HOSPITALS,WV,1.0,1,single_facility_jaccard,same_state,1.0,1461617224.0
390807068,THEDACARE MEDICAL CENTER - SHAWANO INC,WI,521346,821670,THEDACARE MEDICAL CENTER - SHAWANO,WI,1.0,1,single_facility_jaccard,same_state,1.0,73994624.0
470385129,REGIONAL WEST MEDICAL CENTER,NE,280061,816717,REGIONAL WEST MEDICAL CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,196082141.0
237094247,Mt Graham Regional Medical Center Inc,AZ,031319,815246,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,1.0,1,single_facility_jaccard,same_state,1.0,72342605.0
880213754,Renown Regional Medical Center,NV,290001,826347,RENOWN REGIONAL MEDICAL CENTER,NV,1.0,1,single_facility_jaccard,same_state,1.0,981401044.0
310645626,FAIRFIELD MEDICAL CENTER,OH,360072,826523,FAIRFIELD MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,294636289.0
810600548,RIVER HOSPITAL INC,NY,331309,817957,RIVER HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,25784533.0
150584188,NEWARK-WAYNE COMMUNITY HOSPITAL,NY,330030,825842,NEWARK WAYNE COMMUNITY HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,107983296.0
741393060,KNAPP MEDICAL CENTER,TX,450128,826084,KNAPP MEDICAL  CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,87057296.0
540505989,Virginia Hospital Center Arlington Health System,VA,490050,823736,VIRGINIA HOSPITAL CENTER ARLINGTON,VA,1.0,1,single_facility_jaccard,same_state,1.0,646303935.0
311480941,GENESIS HEALTHCARE SYSTEM,OH,360039,820985,GENESIS HEALTHCARE SYSTEM,OH,1.0,1,single_facility_jaccard,same_state,1.0,557256992.0
383646817,LAFAYETTE GENERAL HEALTH SYSTEM INC,LA,190002,825189,LAFAYETTE GENERAL MEDICAL CENTER,LA,1.0,1,single_facility_jaccard,same_state,1.0,641216186.0
356067049,MARGARET MARY COMMUNITY HOSPITAL INC,IN,151329,818876,MARGARET MARY COMMUNITY HOSPITAL,IN,1.0,1,single_facility_jaccard,same_state,1.0,111785205.0
150532180,CHENANGO MEMORIAL HOSPITAL INC,NY,330033,822383,CHENANGO MEMORIAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,70712102.0
462931956,Montefiore New Rochelle Hospital,NY,330184,822292,MONTEFIORE NEW ROCHELLE HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,205826163.0
751912147,United Regional Health Care System,TX,450010,826082,UNITED REGIONAL HEALTH CARE SYSTEM,TX,1.0,1,single_facility_jaccard,same_state,1.0,390136686.0
446005758,OZARKS MEDICAL CENTER,MO,260078,822786,OZARKS MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,196361541.0
454165628,United Hospital District,MN,241369,776023,UNITED HOSPITAL DISTRICT,MN,1.0,1,single_facility_jaccard,same_state,1.0,37893934.0
362340313,Northwest Community Hospital,IL,140252,822555,NORTHWEST COMMUNITY HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,521840315.0
421009175,TRINITY REGIONAL MEDICAL CENTER,IA,160016,798561,TRINITY REGIONAL MEDICAL CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,145639916.0
381358208,MEMORIAL HOSPITAL,MI,230121,824581,MEMORIAL HEALTHCARE,MI,1.0,1,single_facility_jaccard,same_state,1.0,225998458.0
846002707,MONTROSE MEMORIAL HOSPITAL INC,CO,060006,821494,MONTROSE MEMORIAL HOSPITAL,CO,1.0,1,single_facility_jaccard,same_state,1.0,134434498.0
240862246,COMMUNITY MEDICAL CENTER,PA,390001,827492,COMMUNITY MEDICAL CENTER,PA,1.0,1,single_facility_jaccard,same_state,1.0,437377579.0
351955872,Indiana University Health Inc,IN,150056,825770,INDIANA UNIVERSITY HEALTH,IN,1.0,1,single_facility_jaccard,same_state,1.0,3180134448.0
560552787,NORTH CAROLINA BAPTIST HOSPITAL,NC,340047,820983,NORTH CAROLINA BAPTIST HOSPITAL,NC,1.0,1,single_facility_jaccard,same_state,1.0,2107994047.0
391101287,RIPON MEDICAL CENTER INC,WI,521321,772987,RIPON MEDICAL CENTER,WI,1.0,1,single_facility_jaccard,same_state,1.0,28370189.0
363379150,Gillette Children's Specialty Healthcare,MN,243300,818107,GILLETTE CHILDRENS SPECIALTY HEALTH,MN,1.0,1,single_facility_jaccard,same_state,1.0,284380520.0
150622079,CARTHAGE AREA HOSPITAL,NY,331318,775911,CARTHAGE AREA HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,63375093.0
941105628,KAISER FOUNDATION HOSPITALS,CA,500052,781540,KFH - WASHINGTON,WA,1.0,43,system_keyword,multi_state,0.0089,185954485.0
941105628,KAISER FOUNDATION HOSPITALS,CA,054150,783072,KAISER PERMANENTE PSYCHIATRIC HEALTH,CA,1.0,43,system_keyword,multi_state,0.0,0
941105628,KAISER FOUNDATION HOSPITALS,CA,050070,817646,KFH - SOUTH SAN FRANCISCO,CA,1.0,43,system_keyword,multi_state,0.0124,257710450.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050072,817647,KFH - WALNUT CREEK,CA,1.0,43,system_keyword,multi_state,0.0318,660154930.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050076,817648,KFH - SAN FRANCISCO,CA,1.0,43,system_keyword,multi_state,0.0322,669872319.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050075,817900,KFH - OAKLAND,CA,1.0,43,system_keyword,multi_state,0.055,1143333776.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050137,818309,KFH - PANORAMA CITY,CA,1.0,43,system_keyword,multi_state,0.0209,433901249.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050411,818315,KFH - SOUTH BAY,CA,1.0,43,system_keyword,multi_state,0.0258,535191857.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050541,818318,KFH - REDWOOD CITY,CA,1.0,43,system_keyword,multi_state,0.0174,360588125.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050604,818321,KFH- SAN JOSE,CA,1.0,43,system_keyword,multi_state,0.0242,503032861.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050674,818324,KFH - SOUTH SACRAMENTO,CA,1.0,43,system_keyword,multi_state,0.0354,735941428.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050677,818325,KFH - WOODLAND HILLS,CA,1.0,43,system_keyword,multi_state,0.0225,467436963.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050748,818783,KFH - MANTECA,CA,1.0,43,system_keyword,multi_state,0.0297,616980146.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050760,818784,KFH - ANTIOCH,CA,1.0,43,system_keyword,multi_state,0.0189,392609356.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050765,818852,KFH - MORENO VALLEY,CA,1.0,43,system_keyword,multi_state,0.011,228312355.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050073,819088,KFH - VALLEJO,CA,1.0,43,system_keyword,multi_state,0.0251,522040589.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050515,819096,KFH - SAN DIEGO,CA,1.0,43,system_keyword,multi_state,0.0542,1126492866.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050071,819386,KFH - SANTA CLARA,CA,1.0,43,system_keyword,multi_state,0.0506,1052431395.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050510,819389,KFH - SAN RAFAEL,CA,1.0,43,system_keyword,multi_state,0.0116,240420207.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050512,819390,KFH - FREMONT,CA,1.0,43,system_keyword,multi_state,0.0149,309508835.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050710,819391,KFH - FRESNO,CA,1.0,43,system_keyword,multi_state,0.0172,357850800.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050425,819633,KFH - SACRAMENTO,CA,1.0,43,system_keyword,multi_state,0.0348,722626026.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050767,819973,KFH - VACAVILLE,CA,1.0,43,system_keyword,multi_state,0.0173,358711096.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050561,821600,KFH - WEST LOS ANGELES,CA,1.0,43,system_keyword,multi_state,0.0231,479503188.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050777,823546,KFH - SAN LEANDRO,CA,1.0,43,system_keyword,multi_state,0.026,541017375.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050723,823681,KFH - BALDWIN PARK,CA,1.0,43,system_keyword,multi_state,0.0261,542361679.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050139,824448,KFH - DOWNEY,CA,1.0,43,system_keyword,multi_state,0.0411,854215247.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050609,824464,KFH - OC-ANAHEIM,CA,1.0,43,system_keyword,multi_state,0.0465,967034619.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050140,825341,KFH - FONTANA,CA,1.0,43,system_keyword,multi_state,0.0634,1318372341.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050772,825351,KFH - ROSEVILLE,CA,1.0,43,system_keyword,multi_state,0.0464,964145456.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050686,825970,KFH - RIVERSIDE,CA,1.0,43,system_keyword,multi_state,0.0258,535986573.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050138,826125,KFH - LOS ANGELES,CA,1.0,43,system_keyword,multi_state,0.0529,1099308174.0
941105628,KAISER FOUNDATION HOSPITALS,CA,050690,826136,KFH - SANTA ROSA,CA,1.0,43,system_keyword,multi_state,0.02,416472586.0
941105628,KAISER FOUNDATION HOSPITALS,CA,120011,818991,KFH-HAWAII,HI,1.0,43,system_keyword,multi_state,0.0196,408221371.0
941105628,KAISER FOUNDATION HOSPITALS,CA,380103,817702,KAISER WESTSIDE MEDICAL CENTER,OR,1.0,43,system_keyword,multi_state,0.0112,232688756.0
941105628,KAISER FOUNDATION HOSPITALS,CA,380091,818117,KAISER SUNNYSIDE MEDICAL CENTER,OR,1.0,43,system_keyword,multi_state,0.0261,542195899.0
521301088,Bon Secours Mercy Health Inc,OH,140308,818527,MERCY CRYSTAL LAKE HOSP AND MED CTR,IL,1.0,26,system_keyword,multi_state,0.0046,35389585.0
521301088,Bon Secours Mercy Health Inc,OH,140174,825156,PRESENCE MERCY MEDICAL CENTER,IL,1.0,26,system_keyword,multi_state,0.0221,168162815.0
521301088,Bon Secours Mercy Health Inc,OH,051319,792793,MERCY MEDICAL CENTER MT. SHASTA,CA,1.0,26,system_keyword,multi_state,0.0079,60108518.0
521301088,Bon Secours Mercy Health Inc,OH,050017,818770,MERCY GENERAL HOSPITAL,CA,1.0,26,system_keyword,multi_state,0.077,587215962.0
521301088,Bon Secours Mercy Health Inc,OH,050444,820063,MERCY MEDICAL CENTER MERCED,CA,1.0,26,system_keyword,multi_state,0.0434,331156715.0
521301088,Bon Secours Mercy Health Inc,OH,050077,820624,SCRIPPS MERCY HOSPITAL,CA,1.0,26,system_keyword,multi_state,0.1291,984310926.0
521301088,Bon Secours Mercy Health Inc,OH,050516,822127,MERCY SAN JUAN MEDICAL CENTER,CA,1.0,26,system_keyword,multi_state,0.0807,615626188.0
521301088,Bon Secours Mercy Health Inc,OH,050280,824009,MERCY MEDICAL CENTER REDDING,CA,1.0,26,system_keyword,multi_state,0.0642,489718522.0
521301088,Bon Secours Mercy Health Inc,OH,050295,824010,MERCY HOSPITAL,CA,1.0,26,system_keyword,multi_state,0.0408,311062580.0
521301088,Bon Secours Mercy Health Inc,OH,050414,826429,MERCY HOSPITAL OF FOLSOM,CA,1.0,26,system_keyword,multi_state,0.0262,199722341.0
521301088,Bon Secours Mercy Health Inc,OH,180102,820473,MERCY HEALTH LOURDES HOSPITAL LLC,KY,1.0,26,system_keyword,multi_state,0.0352,268283155.0
521301088,Bon Secours Mercy Health Inc,OH,521357,794696,MERCY WALWORTH HOSPITAL,WI,1.0,26,system_keyword,multi_state,0.0107,81636208.0
521301088,Bon Secours Mercy Health Inc,OH,520066,826758,MERCY HEALTH SYSTEM CORPORATION,WI,1.0,26,system_keyword,multi_state,0.0479,365546847.0
521301088,Bon Secours Mercy Health Inc,OH,220066,822691,THE MERCY HOSPITAL,MA,1.0,26,system_keyword,multi_state,0.0441,335986588.0
521301088,Bon Secours Mercy Health Inc,OH,490067,816758,BON SECOURS SOUTHSIDE MEDICAL CENTER,VA,1.0,26,system_keyword,multi_state,0.0326,248841635.0
521301088,Bon Secours Mercy Health Inc,OH,490059,825922,BON SECOURS - ST. MARYS HOSPITAL,VA,1.0,26,system_keyword,multi_state,0.0697,531701915.0
521301088,Bon Secours Mercy Health Inc,OH,330279,821168,MERCY HOSPITAL OF BUFFALO,NY,1.0,26,system_keyword,multi_state,0.0571,435181736.0
521301088,Bon Secours Mercy Health Inc,OH,330135,822388,BON SECOURS COMMUNITY HOSPITAL,NY,1.0,26,system_keyword,multi_state,0.0121,92184902.0
521301088,Bon Secours Mercy Health Inc,OH,361312,809515,MERCY HEALTH - URBANA HOSPITAL,OH,1.0,26,system_keyword,multi_state,0.0032,24183303.0
