hcpcs_cd,modifier,description,status,work_rvu,pe_rvu_nf,pe_rvu_f,mp_rvu,total_rvu_nf,total_rvu_f,conversion_factor
27466,,Lengthening of thigh bone,A,17.28,15.23,15.23,3.52,36.03,36.03,32.3465
27468,,Shorten/lengthen thighs,A,19.97,16.65,16.65,4.09,40.71,40.71,32.3465
27470,,Repair of thigh,A,17.14,15.26,15.26,3.49,35.89,35.89,32.3465
27472,,Repair/graft of thigh,A,18.72,15.89,15.89,3.81,38.42,38.42,32.3465
27475,,Surgery to stop leg growth,A,8.93,9.65,9.65,1.81,20.39,20.39,32.3465
27477,,Surgery to stop leg growth,A,10.14,10.29,10.29,2.09,22.52,22.52,32.3465
27479,,Surgery to stop leg growth,A,13.16,12.2,12.2,2.68,28.04,28.04,32.3465
27485,,Surgery to stop leg growth,A,9.13,9.65,9.65,1.89,20.67,20.67,32.3465
27486,,Revise/replace knee joint,A,21.12,17.18,17.18,4.3,42.6,42.6,32.3465
27487,,Revise/replace knee joint,A,27.11,20.37,20.37,5.52,53.0,53.0,32.3465
27488,,Removal of knee prosthesis,A,17.6,15.33,15.33,3.57,36.5,36.5,32.3465
27495,,Reinforce thigh,A,16.54,14.47,14.47,3.36,34.37,34.37,32.3465
27496,,Decompression of thigh/knee,A,6.78,8.82,8.82,1.39,16.99,16.99,32.3465
27497,,Decompression of thigh/knee,A,7.79,8.5,8.5,1.59,17.88,17.88,32.3465
27498,,Decompression of thigh/knee,A,8.66,9.82,9.82,1.78,20.26,20.26,32.3465
27499,,Decompression of thigh/knee,A,9.43,10.22,10.22,1.92,21.57,21.57,32.3465
27500,,Treatment of thigh fracture,A,6.3,8.61,7.27,1.27,16.18,14.84,32.3465
27501,,Treatment of thigh fracture,A,6.45,7.83,7.63,1.31,15.59,15.39,32.3465
27502,,Treatment of thigh fracture,A,11.36,9.34,9.34,2.33,23.03,23.03,32.3465
27503,,Treatment of thigh fracture,A,11.27,10.95,10.95,2.28,24.5,24.5,32.3465
27506,,Treatment of thigh fracture,A,19.65,17.03,17.03,3.98,40.66,40.66,32.3465
27507,,Treatment of thigh fracture,A,14.48,12.0,12.0,2.94,29.42,29.42,32.3465
27508,,Treatment of thigh fracture,A,6.2,8.9,8.02,1.25,16.35,15.47,32.3465
27509,,Treatment of thigh fracture,A,8.14,10.94,10.94,1.63,20.71,20.71,32.3465
27510,,Treatment of thigh fracture,A,9.8,9.03,9.03,2.02,20.85,20.85,32.3465
27511,,Treatment of thigh fracture,A,15.11,12.01,12.01,3.05,30.17,30.17,32.3465
27513,,Treatment of thigh fracture,A,19.25,14.19,14.19,3.89,37.33,37.33,32.3465
27514,,Treatment of thigh fracture,A,14.6,11.75,11.75,2.97,29.32,29.32,32.3465
27516,,Treat thigh fx growth plate,A,5.59,9.47,8.42,1.15,16.21,15.16,32.3465
27517,,Treat thigh fx growth plate,A,9.12,10.29,10.29,1.89,21.3,21.3,32.3465
27519,,Treat thigh fx growth plate,A,13.25,11.09,11.09,2.73,27.07,27.07,32.3465
27520,,Treat kneecap fracture,A,3.04,6.68,5.89,0.6,10.32,9.53,32.3465
27524,,Treat kneecap fracture,A,10.37,10.62,10.62,2.1,23.09,23.09,32.3465
27530,,Treat knee fracture,A,2.65,6.58,5.99,0.52,9.75,9.16,32.3465
27532,,Treat knee fracture,A,7.55,10.16,8.86,1.54,19.25,17.95,32.3465
27535,,Treat knee fracture,A,13.41,11.1,11.1,2.73,27.24,27.24,32.3465
27536,,Treat knee fracture,A,17.39,15.22,15.22,3.52,36.13,36.13,32.3465
27538,,Treat knee fracture(s),A,5.09,9.02,7.97,1.01,15.12,14.07,32.3465
27540,,Treat knee fracture,A,11.3,11.35,11.35,2.3,24.95,24.95,32.3465
27550,,Treat knee dislocation,A,5.98,8.76,7.43,1.23,15.97,14.64,32.3465
27552,,Treat knee dislocation,A,8.18,9.75,9.75,1.65,19.58,19.58,32.3465
27556,,Treat knee dislocation,A,13.0,10.95,10.95,2.65,26.6,26.6,32.3465
27557,,Treat knee dislocation,A,15.9,12.5,12.5,3.24,31.64,31.64,32.3465
27558,,Treat knee dislocation,A,18.39,13.81,13.81,3.76,35.96,35.96,32.3465
27560,,Treat kneecap dislocation,A,3.99,6.93,5.9,0.82,11.74,10.71,32.3465
27562,,Treat kneecap dislocation,A,5.98,8.06,8.06,1.23,15.27,15.27,32.3465
27566,,Treat kneecap dislocation,A,12.71,11.97,11.97,2.6,27.28,27.28,32.3465
27570,,Fixation of knee joint,A,1.79,2.6,2.6,0.38,4.77,4.77,32.3465
27580,,Fusion of knee,A,21.1,19.26,19.26,4.31,44.67,44.67,32.3465
27590,,Amputate leg at thigh,A,13.47,6.74,6.74,3.23,23.44,23.44,32.3465
27591,,Amputate leg at thigh,A,13.94,12.62,12.62,2.85,29.41,29.41,32.3465
27592,,Amputate leg at thigh,A,10.98,6.74,6.74,2.59,20.31,20.31,32.3465
27594,,Amputation follow-up surgery,A,7.29,6.39,6.39,1.65,15.33,15.33,32.3465
27596,,Amputation follow-up surgery,A,11.29,7.49,7.49,2.63,21.41,21.41,32.3465
27598,,Amputate lower leg at knee,A,11.22,7.15,7.15,2.61,20.98,20.98,32.3465
27599,,Unlisted px femur/knee,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
27600,,Decompression of lower leg,A,6.03,4.92,4.92,1.24,12.19,12.19,32.3465
27601,,Decompression of lower leg,A,6.05,6.18,6.18,1.15,13.38,13.38,32.3465
27602,,Decompression of lower leg,A,7.82,4.63,4.63,1.88,14.33,14.33,32.3465
27603,,Drain lower leg lesion,A,5.23,9.57,5.72,0.89,15.69,11.84,32.3465
27604,,Drain lower leg bursa,A,4.59,8.51,4.76,0.81,13.91,10.16,32.3465
27605,,Incision of achilles tendon,A,2.92,6.58,2.36,0.29,9.79,5.57,32.3465
27606,,Incision of achilles tendon,A,4.18,3.45,3.45,0.63,8.26,8.26,32.3465
27607,,Treat lower leg bone lesion,A,8.62,8.07,8.07,1.56,18.25,18.25,32.3465
27610,,Explore/treat ankle joint,A,9.13,8.97,8.97,1.64,19.74,19.74,32.3465
27612,,Exploration of ankle joint,A,8.15,8.19,8.19,1.26,17.6,17.6,32.3465
27613,,Biopsy lower leg soft tissue,A,2.22,5.04,2.37,0.33,7.59,4.92,32.3465
27614,,Biopsy lower leg soft tissue,A,5.8,10.85,5.9,0.91,17.56,12.61,32.3465
27615,,Resect leg/ankle tum < 5 cm,A,15.72,11.66,11.66,3.31,30.69,30.69,32.3465
27616,,Resect leg/ankle tum 5 cm/>,A,19.63,14.06,14.06,4.09,37.78,37.78,32.3465
27618,,Exc leg/ankle tum < 3 cm,A,3.96,9.8,4.65,0.77,14.53,9.38,32.3465
27619,,Exc leg/ankle tum deep <5 cm,A,6.91,6.18,6.18,1.16,14.25,14.25,32.3465
27620,,Explore/treat ankle joint,A,6.15,6.69,6.69,0.95,13.79,13.79,32.3465
27625,,Remove ankle joint lining,A,8.49,7.7,7.7,1.24,17.43,17.43,32.3465
27626,,Remove ankle joint lining,A,9.1,8.23,8.23,1.38,18.71,18.71,32.3465
27630,,Removal of tendon lesion,A,4.94,10.63,5.38,0.71,16.28,11.03,32.3465
27632,,Exc leg/ankle les sc 3 cm/>,A,5.91,5.38,5.38,1.23,12.52,12.52,32.3465
27634,,Exc leg/ankle tum dep 5 cm/>,A,10.13,8.33,8.33,1.95,20.41,20.41,32.3465
27635,,Remove lower leg bone lesion,A,8.03,8.26,8.26,1.38,17.67,17.67,32.3465
27637,,Remove/graft leg bone lesion,A,10.31,10.69,10.69,1.96,22.96,22.96,32.3465
27638,,Remove/graft leg bone lesion,A,10.99,9.88,9.88,1.9,22.77,22.77,32.3465
27640,,Partial removal of tibia,A,12.24,10.83,10.83,2.14,25.21,25.21,32.3465
27641,,Partial removal of fibula,A,9.84,8.64,8.64,1.56,20.04,20.04,32.3465
27645,,Resect tibia tumor,A,27.21,20.67,20.67,5.58,53.46,53.46,32.3465
27646,,Resect fibula tumor,A,23.21,18.55,18.55,4.75,46.51,46.51,32.3465
27647,,Resect talus/calcaneus tum,A,20.26,8.12,8.12,1.59,29.97,29.97,32.3465
27648,,Injection for ankle x-ray,A,0.96,5.02,0.43,0.15,6.13,1.54,32.3465
27650,,Repair achilles tendon,A,9.21,9.53,9.53,1.42,20.16,20.16,32.3465
27652,,Repair/graft achilles tendon,A,10.78,8.18,8.18,1.36,20.32,20.32,32.3465
27654,,Repair of achilles tendon,A,10.53,9.84,9.84,1.56,21.93,21.93,32.3465
27656,,Repair leg fascia defect,A,4.71,10.39,5.07,0.59,15.69,10.37,32.3465
27658,,Repair of leg tendon each,A,5.12,5.53,5.53,0.73,11.38,11.38,32.3465
27659,,Repair of leg tendon each,A,7.1,6.4,6.4,0.94,14.44,14.44,32.3465
27664,,Repair of leg tendon each,A,4.73,5.52,5.52,0.71,10.96,10.96,32.3465
27665,,Repair of leg tendon each,A,5.57,6.36,6.36,0.85,12.78,12.78,32.3465
27675,,Repair lower leg tendons,A,7.35,6.82,6.82,1.03,15.2,15.2,32.3465
27676,,Repair lower leg tendons,A,8.73,8.47,8.47,1.47,18.67,18.67,32.3465
27680,,Release of lower leg tendon,A,5.88,6.24,6.24,0.88,13.0,13.0,32.3465
27681,,Release of lower leg tendons,A,7.05,7.4,7.4,1.16,15.61,15.61,32.3465
27685,,Revision of lower leg tendon,A,6.69,12.17,6.68,0.89,19.75,14.26,32.3465
27686,,Revise lower leg tendons,A,7.75,7.33,7.33,1.15,16.23,16.23,32.3465
27687,,Revision of calf tendon,A,6.41,6.6,6.6,0.92,13.93,13.93,32.3465
27690,,Revise lower leg tendon,A,9.17,9.08,9.08,1.31,19.56,19.56,32.3465
27691,,Revise lower leg tendon,A,10.49,10.51,10.51,1.73,22.73,22.73,32.3465
27692,,Revise additional leg tendon,A,1.87,0.87,0.87,0.33,3.07,3.07,32.3465
27695,,Repair of ankle ligament,A,6.7,7.18,7.18,1.03,14.91,14.91,32.3465
27696,,Repair of ankle ligaments,A,8.58,7.06,7.06,1.1,16.74,16.74,32.3465
27698,,Repair of ankle ligament,A,9.61,8.4,8.4,1.47,19.48,19.48,32.3465
27700,,Revision of ankle joint,A,9.66,10.19,10.19,1.98,21.83,21.83,32.3465
27702,,Reconstruct ankle joint,A,14.42,12.22,12.22,2.6,29.24,29.24,32.3465
27703,,Reconstruction ankle joint,A,16.94,13.77,13.77,3.11,33.82,33.82,32.3465
27704,,Removal of ankle implant,A,7.81,8.13,8.13,1.35,17.29,17.29,32.3465
27705,,Osteotomy tibia,A,10.86,9.91,9.91,1.92,22.69,22.69,32.3465
27707,,Osteotomy fibula,A,4.78,6.86,6.86,0.87,12.51,12.51,32.3465
27709,,Osteotomy tibia & fibula,A,17.48,13.98,13.98,3.18,34.64,34.64,32.3465
27712,,Osteot mlt relignmt imed rod,A,15.87,14.49,14.49,3.23,33.59,33.59,32.3465
27715,,Ostpl tibfib lngth/shrt,A,15.5,13.98,13.98,3.15,32.63,32.63,32.3465
27720,,Repair of tibia,A,12.36,11.91,11.91,2.39,26.66,26.66,32.3465
27722,,Repair/graft of tibia,A,12.45,12.37,12.37,2.55,27.37,27.37,32.3465
27724,,Repair/graft of tibia,A,19.31,14.8,14.8,3.89,38.0,38.0,32.3465
27725,,Repair of lower leg,A,17.41,16.1,16.1,3.54,37.05,37.05,32.3465
27726,,Repair fibula nonunion,A,14.34,12.09,12.09,2.74,29.17,29.17,32.3465
27727,,Repair of lower leg,A,14.84,13.8,13.8,3.03,31.67,31.67,32.3465
27730,,Repair of tibia epiphysis,A,7.7,8.86,8.86,1.57,18.13,18.13,32.3465
27732,,Repair of fibula epiphysis,A,5.46,7.48,7.48,1.13,14.07,14.07,32.3465
27734,,Repair lower leg epiphyses,A,8.83,9.61,9.61,1.8,20.24,20.24,32.3465
27740,,Repair of leg epiphyses,A,9.61,10.17,10.17,1.97,21.75,21.75,32.3465
27742,,Repair of leg epiphyses,A,10.63,11.05,11.05,2.16,23.84,23.84,32.3465
27745,,Reinforce tibia,A,10.49,9.98,9.98,1.95,22.42,22.42,32.3465
27750,,Treatment of tibia fracture,A,3.37,6.96,6.16,0.65,10.98,10.18,32.3465
27752,,Treatment of tibia fracture,A,6.27,9.11,7.66,1.27,16.65,15.2,32.3465
27756,,Treatment of tibia fracture,A,7.45,9.17,9.17,1.53,18.15,18.15,32.3465
27758,,Treatment of tibia fracture,A,12.54,12.33,12.33,2.51,27.38,27.38,32.3465
27759,,Treatment of tibia fracture,A,14.45,13.02,13.02,2.92,30.39,30.39,32.3465
27760,,Cltx medial ankle fx,A,3.21,6.77,5.95,0.58,10.56,9.74,32.3465
27762,,Cltx med ankle fx w/mnpj,A,5.47,8.57,7.09,1.1,15.14,13.66,32.3465
27766,,Optx medial ankle fx,A,7.89,9.24,9.24,1.47,18.6,18.6,32.3465
27767,,Cltx post ankle fx,A,2.64,6.08,6.1,0.5,9.22,9.24,32.3465
27768,,Cltx post ankle fx w/mnpj,A,5.14,7.83,7.83,1.04,14.01,14.01,32.3465
27769,,Optx post ankle fx,A,10.14,10.13,10.13,1.96,22.23,22.23,32.3465
27780,,Treatment of fibula fracture,A,2.83,6.43,5.65,0.55,9.81,9.03,32.3465
27781,,Treatment of fibula fracture,A,4.59,8.25,7.16,0.89,13.73,12.64,32.3465
27784,,Treatment of fibula fracture,A,9.67,10.22,10.22,1.87,21.76,21.76,32.3465
27786,,Treatment of ankle fracture,A,3.02,6.32,5.48,0.53,9.87,9.03,32.3465
27788,,Treatment of ankle fracture,A,4.64,7.8,6.51,0.89,13.33,12.04,32.3465
27792,,Treatment of ankle fracture,A,8.75,9.38,9.38,1.58,19.71,19.71,32.3465
27808,,Treatment of ankle fracture,A,3.03,7.02,6.06,0.58,10.63,9.67,32.3465
27810,,Treatment of ankle fracture,A,5.32,8.47,6.97,1.07,14.86,13.36,32.3465
27814,,Treatment of ankle fracture,A,10.62,10.71,10.71,2.0,23.33,23.33,32.3465
27816,,Treatment of ankle fracture,A,3.07,6.8,5.63,0.6,10.47,9.3,32.3465
27818,,Treatment of ankle fracture,A,5.69,8.6,6.9,1.15,15.44,13.74,32.3465
27822,,Treatment of ankle fracture,A,11.21,13.21,13.21,2.12,26.54,26.54,32.3465
27823,,Treatment of ankle fracture,A,13.16,14.24,14.24,2.49,29.89,29.89,32.3465
27824,,Treat lower leg fracture,A,3.31,6.01,5.7,0.63,9.95,9.64,32.3465
27825,,Treat lower leg fracture,A,6.69,9.01,7.3,1.34,17.04,15.33,32.3465
27826,,Treat lower leg fracture,A,11.1,12.85,12.85,1.99,25.94,25.94,32.3465
27827,,Treat lower leg fracture,A,14.79,16.38,16.38,2.9,34.07,34.07,32.3465
27828,,Treat lower leg fracture,A,18.43,18.19,18.19,3.55,40.17,40.17,32.3465
27829,,Treat lower leg joint,A,8.8,11.09,11.09,1.61,21.5,21.5,32.3465
27830,,Treat lower leg dislocation,A,3.96,7.51,6.58,0.81,12.28,11.35,32.3465
27831,,Treat lower leg dislocation,A,4.73,7.1,7.1,0.97,12.8,12.8,32.3465
27832,,Treat lower leg dislocation,A,10.17,11.04,11.04,2.1,23.31,23.31,32.3465
27840,,Treat ankle dislocation,A,4.77,6.35,6.35,0.97,12.09,12.09,32.3465
27842,,Treat ankle dislocation,A,6.46,7.52,7.52,1.25,15.23,15.23,32.3465
27846,,Treat ankle dislocation,A,10.28,9.96,9.96,1.89,22.13,22.13,32.3465
27848,,Treat ankle dislocation,A,11.68,10.49,10.49,2.1,24.27,24.27,32.3465
27860,,Fixation of ankle joint,A,2.39,2.28,2.28,0.34,5.01,5.01,32.3465
27870,,Fusion of ankle joint open,A,15.41,12.56,12.56,2.65,30.62,30.62,32.3465
27871,,Fusion of tibiofibular joint,A,9.54,9.72,9.72,1.8,21.06,21.06,32.3465
27880,,Amputation of lower leg,A,15.37,7.91,7.91,3.62,26.9,26.9,32.3465
27881,,Amputation of lower leg,A,13.47,8.38,8.38,3.05,24.9,24.9,32.3465
27882,,Amputation of lower leg,A,9.79,5.62,5.62,2.34,17.75,17.75,32.3465
27884,,Amputation follow-up surgery,A,8.76,6.71,6.71,2.02,17.49,17.49,32.3465
27886,,Amputation follow-up surgery,A,10.02,7.21,7.21,2.33,19.56,19.56,32.3465
27888,,Amputation of foot at ankle,A,10.37,4.26,4.26,2.56,17.19,17.19,32.3465
27889,,Ankle disarticulation,A,10.86,6.1,6.1,2.3,19.26,19.26,32.3465
27892,,Decompression of leg,A,7.94,6.98,6.98,1.59,16.51,16.51,32.3465
27893,,Decompression of leg,A,7.9,9.41,9.41,1.61,18.92,18.92,32.3465
27894,,Decompression of leg,A,12.67,9.48,9.48,2.74,24.89,24.89,32.3465
27899,,Unlisted px leg/ankle,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
28001,,Drainage of bursa of foot,A,2.0,2.93,0.72,0.16,5.09,2.88,32.3465
28002,,Treatment of foot infection,A,2.79,4.26,1.18,0.24,7.29,4.21,32.3465
28003,,Treatment of foot infection,A,5.28,5.39,1.89,0.54,11.21,7.71,32.3465
28005,,Treat foot bone lesion,A,9.44,7.01,7.01,0.91,17.36,17.36,32.3465
28008,,Incision of foot fascia,A,4.59,7.79,3.99,0.42,12.8,9.0,32.3465
28010,,Incision of toe tendon,A,2.97,3.92,3.17,0.25,7.14,6.39,32.3465
28011,,Incision of toe tendons,A,4.28,4.98,3.91,0.39,9.65,8.58,32.3465
28020,,Exploration of foot joint,A,5.15,10.16,5.22,0.69,16.0,11.06,32.3465
28022,,Exploration of foot joint,A,4.81,9.24,4.68,0.52,14.57,10.01,32.3465
28024,,Exploration of toe joint,A,4.52,8.9,4.5,0.49,13.91,9.51,32.3465
28035,,Decompression of tibia nerve,A,5.23,10.11,5.19,0.66,16.0,11.08,32.3465
28039,,Exc foot/toe tum sc 1.5 cm/>,A,5.42,8.12,4.22,0.59,14.13,10.23,32.3465
28041,,Exc foot/toe tum dep 1.5cm/>,A,7.13,5.75,5.75,0.82,13.7,13.7,32.3465
28043,,Exc foot/toe tum sc < 1.5 cm,A,3.96,7.05,3.6,0.39,11.4,7.95,32.3465
28045,,Exc foot/toe tum deep <1.5cm,A,5.45,8.49,4.67,0.53,14.47,10.65,32.3465
28046,,Resect foot/toe tumor < 3 cm,A,12.38,7.66,7.66,1.42,21.46,21.46,32.3465
28047,,Resect foot/toe tumor 3 cm/>,A,17.45,11.27,11.27,2.76,31.48,31.48,32.3465
28050,,Biopsy of foot joint lining,A,4.39,7.69,3.78,0.35,12.43,8.52,32.3465
28052,,Biopsy of foot joint lining,A,4.06,7.24,3.43,0.3,11.6,7.79,32.3465
28054,,Biopsy of toe joint lining,A,3.57,7.09,3.32,0.28,10.94,7.17,32.3465
28055,,Neurectomy foot,A,6.29,4.94,4.94,0.64,11.87,11.87,32.3465
28060,,Partial removal foot fascia,A,5.4,9.48,5.0,0.59,15.47,10.99,32.3465
28062,,Removal of foot fascia,A,6.69,10.17,5.11,0.65,17.51,12.45,32.3465
28070,,Removal of foot joint lining,A,5.24,9.48,4.75,0.58,15.3,10.57,32.3465
28072,,Removal of foot joint lining,A,4.72,9.42,4.69,0.55,14.69,9.96,32.3465
28080,,Removal of foot lesion,A,4.86,10.76,6.31,0.53,16.15,11.7,32.3465
28086,,Excise foot tendon sheath,A,4.92,9.98,5.07,0.63,15.53,10.62,32.3465
28088,,Excise foot tendon sheath,A,3.98,9.39,4.55,0.5,13.87,9.03,32.3465
28090,,Removal of foot lesion,A,4.55,8.89,4.41,0.49,13.93,9.45,32.3465
28092,,Removal of toe lesions,A,3.78,8.45,4.18,0.39,12.62,8.35,32.3465
28100,,Removal of ankle/heel lesion,A,5.83,11.8,6.18,0.82,18.45,12.83,32.3465
28102,,Remove/graft foot lesion,A,7.92,9.29,9.29,1.63,18.84,18.84,32.3465
28103,,Remove/graft foot lesion,A,6.67,4.59,4.59,0.52,11.78,11.78,32.3465
28104,,Removal of foot lesion,A,5.26,9.95,5.01,0.63,15.84,10.9,32.3465
28106,,Remove/graft foot lesion,A,7.35,5.02,5.02,0.59,12.96,12.96,32.3465
28107,,Remove/graft foot lesion,A,5.73,9.0,4.37,0.48,15.21,10.58,32.3465
28108,,Removal of toe lesions,A,4.3,8.31,4.15,0.4,13.01,8.85,32.3465
28110,,Part removal of metatarsal,A,4.22,9.18,4.35,0.47,13.87,9.04,32.3465
28111,,Part removal of metatarsal,A,5.15,8.49,4.04,0.52,14.16,9.71,32.3465
28112,,Part removal of metatarsal,A,4.63,9.29,4.46,0.5,14.42,9.59,32.3465
28113,,Part removal of metatarsal,A,6.11,10.86,6.38,0.6,17.57,13.09,32.3465
28114,,Removal of metatarsal heads,A,12.0,18.57,11.97,1.63,32.2,25.6,32.3465
28116,,Revision of foot,A,9.14,10.59,5.99,0.71,20.44,15.84,32.3465
28118,,Removal of heel bone,A,6.13,11.29,6.03,0.82,18.24,12.98,32.3465
28119,,Removal of heel spur,A,5.56,9.6,4.99,0.58,15.74,11.13,32.3465
28120,,Part removal of ankle/heel,A,7.31,11.87,6.88,0.91,20.09,15.1,32.3465
28122,,Partial removal of foot bone,A,6.76,10.31,5.94,0.71,17.78,13.41,32.3465
28124,,Partial removal of toe,A,5.0,8.84,4.78,0.48,14.32,10.26,32.3465
28126,,Partial removal of toe,A,3.64,7.6,3.6,0.39,11.63,7.63,32.3465
28130,,Removal of ankle bone,A,9.5,8.38,8.38,1.26,19.14,19.14,32.3465
28140,,Removal of metatarsal,A,7.14,8.94,4.86,0.88,16.96,12.88,32.3465
28150,,Removal of toe,A,4.23,7.84,3.89,0.43,12.5,8.55,32.3465
28153,,Partial removal of toe,A,3.8,7.88,3.91,0.34,12.02,8.05,32.3465
28160,,Partial removal of toe,A,3.88,7.93,3.92,0.38,12.19,8.18,32.3465
28171,,Resect tarsal tumor,A,16.41,13.89,13.89,3.35,33.65,33.65,32.3465
28173,,Resect metatarsal tumor,A,14.16,6.6,6.6,1.12,21.88,21.88,32.3465
28175,,Resect phalanx of toe tumor,A,8.29,5.31,5.31,0.64,14.24,14.24,32.3465
28190,,Removal of foot foreign body,A,2.01,4.9,1.81,0.2,7.11,4.02,32.3465
28192,,Removal of foot foreign body,A,4.78,8.46,4.24,0.48,13.72,9.5,32.3465
28193,,Removal of foot foreign body,A,5.9,9.14,4.69,0.51,15.55,11.1,32.3465
28200,,Repair of foot tendon,A,4.74,9.52,4.72,0.54,14.8,10.0,32.3465
28202,,Repair/graft of foot tendon,A,7.07,10.28,5.37,0.71,18.06,13.15,32.3465
28208,,Repair of foot tendon,A,4.51,9.39,4.75,0.54,14.44,9.8,32.3465
28210,,Repair/graft of foot tendon,A,6.52,10.34,5.56,0.74,17.6,12.82,32.3465
28220,,Release of foot tendon,A,4.67,8.26,4.17,0.47,13.4,9.31,32.3465
28222,,Release of foot tendons,A,5.76,9.68,4.89,0.63,16.07,11.28,32.3465
28225,,Release of foot tendon,A,3.78,8.2,3.96,0.39,12.37,8.13,32.3465
28226,,Release of foot tendons,A,4.67,12.93,6.72,0.95,18.55,12.34,32.3465
28230,,Incision of foot tendon(s),A,4.36,8.15,3.94,0.43,12.94,8.73,32.3465
28232,,Incision of toe tendon,A,3.51,7.41,3.55,0.3,11.22,7.36,32.3465
28234,,Incision of foot tendon,A,3.54,8.39,4.4,0.36,12.29,8.3,32.3465
28238,,Revision of foot tendon,A,7.96,11.15,5.95,0.84,19.95,14.75,32.3465
28240,,Release of big toe,A,4.48,8.27,4.04,0.47,13.22,8.99,32.3465
28250,,Revision of foot fascia,A,6.06,10.81,5.75,0.84,17.71,12.65,32.3465
28260,,Release of midfoot joint,A,8.19,12.36,7.03,1.15,21.7,16.37,32.3465
28261,,Revision of foot tendon,A,13.11,17.47,10.71,2.11,32.69,25.93,32.3465
28262,,Revision of foot and ankle,A,17.21,21.44,13.57,3.08,41.73,33.86,32.3465
28264,,Release of midfoot joint,A,10.65,14.72,8.71,1.59,26.96,20.95,32.3465
28270,,Release of foot contracture,A,4.93,9.15,4.81,0.5,14.58,10.24,32.3465
28272,,Release of toe joint each,A,3.92,7.17,3.44,0.3,11.39,7.66,32.3465
28280,,Fusion of toes,A,5.33,9.04,4.54,0.52,14.89,10.39,32.3465
28285,,Repair of hammertoe,A,5.62,10.02,5.66,0.6,16.24,11.88,32.3465
28286,,Repair of hammertoe,A,4.7,8.03,3.93,0.39,13.12,9.02,32.3465
28288,,Partial removal of foot bone,A,6.02,11.38,6.63,0.64,18.04,13.29,32.3465
28289,,Corrj halux rigdus w/o implt,A,6.9,12.89,6.41,0.81,20.6,14.12,32.3465
28291,,Corrj halux rigdus w/implt,A,8.01,11.67,5.79,0.71,20.39,14.51,32.3465
28292,,Cor hlx vlgs rsc prx phlx bs,A,7.44,12.78,6.69,0.73,20.95,14.86,32.3465
28295,,Cor hlx vlgs prx mtar osteot,A,8.57,21.12,8.5,1.18,30.87,18.25,32.3465
28296,,Cor hlx vlgs dstl mtar osteo,A,8.25,17.27,6.67,0.79,26.31,15.71,32.3465
28297,,Cor hlx vlgs jt arthrd,A,9.29,19.81,7.86,1.08,30.18,18.23,32.3465
28298,,Cor hlx vlgs prx phlx osteot,A,7.75,16.14,6.8,0.9,24.79,15.45,32.3465
28299,,Cor hlx vlgs double osteot,A,9.29,19.78,7.83,1.05,30.12,18.17,32.3465
28300,,Incision of heel bone,A,9.73,8.59,8.59,1.56,19.88,19.88,32.3465
28302,,Incision of ankle bone,A,9.74,10.24,10.24,1.99,21.97,21.97,32.3465
28304,,Incision of midfoot bones,A,9.41,14.16,8.0,1.36,24.93,18.77,32.3465
28305,,Incise/graft midfoot bones,A,10.77,8.24,8.24,1.47,20.48,20.48,32.3465
28306,,Incision of metatarsal,A,6.0,11.41,5.63,0.8,18.21,12.43,32.3465
28307,,Incision of metatarsal,A,6.5,15.78,8.12,1.34,23.62,15.96,32.3465
28308,,Incision of metatarsal,A,5.48,10.97,5.74,0.65,17.1,11.87,32.3465
28309,,Incision of metatarsals,A,14.16,11.21,11.21,2.17,27.54,27.54,32.3465
28310,,Revision of big toe,A,5.57,10.29,5.0,0.64,16.5,11.21,32.3465
28312,,Revision of toe,A,4.69,11.44,5.52,0.67,16.8,10.88,32.3465
28313,,Repair deformity of toe,A,5.15,10.13,5.31,0.69,15.97,11.15,32.3465
28315,,Removal of sesamoid bone,A,5.0,8.83,4.47,0.51,14.34,9.98,32.3465
28320,,Repair of foot bones,A,9.37,8.02,8.02,1.39,18.78,18.78,32.3465
28322,,Repair of metatarsals,A,8.53,13.8,7.81,1.28,23.61,17.62,32.3465
28340,,Resect enlarged toe tissue,A,7.15,9.28,4.7,0.56,16.99,12.41,32.3465
28341,,Resect enlarged toe,A,8.72,10.34,5.34,0.69,19.75,14.75,32.3465
28344,,Repair extra toe(s),A,4.4,7.77,3.78,0.35,12.52,8.53,32.3465
28345,,Repair webbed toe(s),A,6.09,8.79,4.45,0.5,15.38,11.04,32.3465
28360,,Reconstruct cleft foot,A,14.92,15.58,15.58,3.04,33.54,33.54,32.3465
28400,,Treatment of heel fracture,A,2.31,5.09,4.54,0.36,7.76,7.21,32.3465
28405,,Treatment of heel fracture,A,4.74,8.43,7.0,0.98,14.15,12.72,32.3465
28406,,Treatment of heel fracture,A,6.56,10.26,10.26,1.35,18.17,18.17,32.3465
28415,,Treat heel fracture,A,16.19,15.21,15.21,2.65,34.05,34.05,32.3465
28420,,Treat/graft heel fracture,A,17.52,18.33,18.33,3.57,39.42,39.42,32.3465
28430,,Treatment of ankle fracture,A,2.22,4.94,4.04,0.36,7.52,6.62,32.3465
28435,,Treatment of ankle fracture,A,3.54,7.37,6.06,0.72,11.63,10.32,32.3465
